Article,neuf_price,occasion_price,description
Sony Xperia X Performance Android 6.0 (Marshmallow) 32 Go Rose poudré,"146,99 €",N/A,"Ecran 5"" Google Android Single-SIM (SIM unique) Couleur Rose poudré"
Sony XPERIA X 64 Go Double SIM Noir graphite,235 €,N/A,"Ecran 5"" Réseau 4G Mémoire 64 Go / RAM 3 Go Android 6.0.1 (Marshmallow) MSM8956 Double SIM Couleur Noir graphite"
Sony XPERIA X 32 Go Blanc,"80,94 €",N/A,"Ecran 5"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 6.0.1 (Marshmallow) MSM8956 Single-SIM (SIM unique) Couleur Blanc"
Sony Xperia Z5 32GB Dual Sim verde libre,"129,99 €",N/A,"Ecran 5.2"" Android Double SIM"
Sony XPERIA XA 16 Go Rose gold,"331,22 €",60 €,"Ecran 5"" Réseau 4G Mémoire 16 Go / RAM 2 Go Android 6.0 (Marshmallow) MT6755 Double SIM Couleur Rose gold"
Sony Xperia Z3 Compact D5803 Black,89 €,N/A,"Ecran 4.6"" Android Single-SIM (SIM unique)"
Sony XPERIA Z5 Premium 32 Go Dual SIM Or Android 5.1 (Lollipop),"164,50 €",N/A,"Ecran 5.5"" Google Android Double SIM"
Sony XPERIA M5 16 Go Noir Android 5.0 (Lollipop),"67,99 €",N/A,"Ecran 5"" Réseau 4G Android 5.0 (Lollipop) Helio X10 Single-SIM (SIM unique) Couleur Noir"
Sony XPERIA M5 16 Go Blanc,"87,88 €",N/A,"Ecran 5"" Réseau 4G Mémoire 16 Go / RAM 3 Go Android 5.0 (Lollipop) Helio X10 Single-SIM (SIM unique) Couleur Blanc"
Sony XPERIA Z5 Dual 32 Go Double SIM Or,"80,93 €",N/A,"Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 5.1 (Lollipop) Snapdragon 810 Double SIM Couleur Or"
Sony XPERIA Z5 Dual 32 Go Double SIM Noir,174 €,N/A,"Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 5.1 (Lollipop) Snapdragon 810 Double SIM Couleur Noir"
Sony XPERIA Z5 Dual 32 Go Double SIM Vert,"80,93 €",N/A,"Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 5.1 (Lollipop) Snapdragon 810 Double SIM Couleur Vert"
Sony Xperia Z5 Dual 32 Go Blanc,"129,49 €",N/A,"Ecran 5.2"" Android Double SIM"
Sony XPERIA Z5 32 Go Or,"94,28 €",N/A,"Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 5.1 (Lollipop) Snapdragon 810 Single-SIM (SIM unique) Couleur Or"
Sony XPERIA M4 Aqua 8 Go Blanc,"67,99 €",N/A,"Ecran 5"" Réseau 4G Mémoire 8 Go / RAM 2 Go Android 5.0 (Lollipop) Snapdragon 615 Single-SIM (SIM unique) Couleur Blanc"
Sony XPERIA Z5 Premium 32 Go Or,"96,53 €",N/A,"Ecran 5.5"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 5.1 (Lollipop) Snapdragon 810 Single-SIM (SIM unique) Couleur Or"
Sony XPERIA Z5 Premium 32 Go Chrome,"106,28 €",N/A,"Ecran 5.5"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 5.1 (Lollipop) Snapdragon 810 Single-SIM (SIM unique) Couleur Chrome"
Sony XPERIA Z5 Premium 32 Go Noir,"349,73 €",N/A,"Ecran 5.5"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 5.1 (Lollipop) Snapdragon 810 Single-SIM (SIM unique) Couleur Noir"
Sony XPERIA Z5 32 Go Blanc,84 €,N/A,"Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 5.1 (Lollipop) Snapdragon 810 Single-SIM (SIM unique) Couleur Blanc"
Sony XPERIA Z5 Compact 32 Go Blanc,"99,96 €",N/A,"Ecran 4.6"" Réseau 4G Mémoire 32 Go / RAM 2 Go Android 5.1 (Lollipop) Snapdragon 810 Single-SIM (SIM unique) Couleur Blanc"
