Article,neuf_price,occasion_price,description
"OPPO Reno 8 Lite 8+128GB 6.4"" 5G Cosmic Black DS Operatore","263,52 €",N/A,Réseau 5G
"OPPO Reno 8 Lite 8+128GB 6.4"" 5G Cosmic Black DS WindTre","397,58 €",N/A,Réseau 5G
OPPO A54S 128Go 4G Noir + Coque,150 €,N/A,Réseau 4G
Oppo reno 7 lite 8+128GB DS 5G cosmic black OEM,249 €,N/A,Réseau 5G
"Oppo Find X5 6.55"" 8Gb Ram 256 Gb Dual SIM 5G Noir","439,41 €",320 €,Réseau 5G Mémoire 256 Go / RAM 8 Go Double SIM
"OPPO A17 4+64GB 6.6"" Midnight Black DS TIM","227,59 €",N/A,
Oppo A17 4GB/64GB Azul (Lake Blue) Dual SIM CPH2477,"139,50 €",N/A,Double SIM
OPPO A57s 4GB/128GB Negro (Starry Black) Dual SIM,130 €,N/A,Double SIM
"OPPO Reno 8 Lite 8+128GB 6.4"" 5G Rainbow Spectrum DS WindTre","397,58 €",N/A,Réseau 5G
"Smartphone Oppo Reno6 Pro 5G 12GB 256GB 6.55""","295,99 €",N/A,Réseau 5G
Oppo F11 6/128 Go Dual SIM Vert,"149,98 €",N/A,Mémoire 128 Go / RAM 6 Go Double SIM
OPPO RENO 8 PRO 5G DUAL SIM 8 GB RAM 256 GB Noir,350 €,N/A,Réseau 5G Double SIM
"OPPO A77 6+128GB 6.6"" 5G Midnight Black DS Operatore","302,46 €",N/A,Réseau 5G
Oppo A11 256 Go Dual-SIM Vert Lac,"146,66 €",N/A,Mémoire 128 Go / RAM 4 Go Double SIM
Oppo Find X5 PRO CPH2305 5G Dual 12GB RAM 256GB - Noir,500 €,N/A,Réseau 5G
OPPO F7 128 Go Noir,122 €,N/A,Mémoire 128 Go / RAM 6 Go
Oppo F11 6/128 Go Dual SIM Violet,"149,98 €",N/A,Mémoire 128 Go / RAM 6 Go Double SIM
"OPPO A17 4+64GB 6.6"" Lake Blue DS ITA","155,47 €",N/A,
"OPPO A17 4+64GB 6.6"" Lake Blue DS ITA","155,47 €",N/A,
"OPPO A17 4+64GB 6.6"" Midnight Black DS ITA","164,12 €",N/A,
OPPO A37 16 Go Or,79 €,N/A,Mémoire 16 Go / RAM 2 Go
Oppo A78 5G 4GB/128GB Negro (Glowing Black) Dual SIM,"203,26 €",N/A,Réseau 5G Double SIM
Oppo F11 6/128 Go Dual SIM Blanc Bijoux,"149,98 €",N/A,Mémoire 128 Go / RAM 6 Go Double SIM
Smartphone Oppo A74 5G,180 €,N/A,Réseau 5G
"OPPO A57 4+64GB 6.56"" Glowing Black DS Operatore","190,06 €",N/A,
OPPO F7 128 Go Rouge,122 €,N/A,Mémoire 128 Go / RAM 6 Go
Oppo Reno8 256 Go Bleu,"319,98 €",N/A,Mémoire 256 Go / RAM 8 Go
"OPPO A17 4+64GB 6.6"" Lake Blue DS TIM","134,36 €",N/A,
OPPO A17 64 Go Noir minuit,126 €,N/A,"Ecran 6.56"" Réseau 4G Mémoire 64 Go / RAM 4 Go ColorOS 12.1 (basé sur Android 12) Helio G35 Double SIM Couleur Noir minuit"
Oppo A16 3GB/32GB Negro (Crystal Black) Dual SIM CPH2269,"155,29 €",N/A,Double SIM
"OPPO Reno 6 8+128GB 6.4"" 5G Bleu Arctic DS TIM",250 €,N/A,Réseau 5G
OPPO A57s 128 Go Bleu ciel,"187,59 €",N/A,"Ecran 6.56"" Réseau 4G Mémoire 128 Go / RAM 4 Go ColorOS 12.1 (basé sur Android 12) Helio G35 Double SIM Couleur Bleu ciel"
OPPO Reno8 Lite 128 Go Noir cosmique,259 €,N/A,"Ecran 6.43"" Réseau 5G Mémoire 128 Go / RAM 8 Go ColorOS 12 (basé sur Android 11) Snapdragon 695 Double SIM Couleur Noir cosmique"
"OPPO A57s 4 + 128 Go 6,6 ""Noir étoilé DS TIM","161,68 €",N/A,
OPPO A57s 128 Go Noir étoilé,125 €,N/A,"Ecran 6.56"" Réseau 4G Mémoire 128 Go / RAM 4 Go ColorOS 12.1 (basé sur Android 12) Helio G35 Double SIM Couleur Noir étoilé"
OPPO Find X2 Lite Noir 128 Go Débloqué,"236,56 €",N/A,
Oppo Reno8 5G 256 Go Argent (Or Chatoyant),300 €,N/A,Réseau 5G
OPPO A77 5G 64 Go Noir minuit,"143,49 €",N/A,"Ecran 6.56"" Réseau 5G Mémoire 64 Go / RAM 4 Go ColorOS 12.1 (basé sur Android 12) Dimensity 810 Double SIM Couleur Noir minuit"
OPPO Find X5 Lite 5G 8GB/256GB Azul (Startrails Blue) Dual SIM CPH2371,"323,12 €",N/A,Réseau 5G Double SIM
"OPPO A54s 4 + 128 Go 6,52"" Noir cristal DS TIM","245,52 €",N/A,Mémoire 128 Go / RAM 4 Go
"Pack Smartphone Oppo RENO6 PRO 6,55' 5G 256 Go Double SIM Gris Lunaire + Ecouteurs","521,46 €",N/A,Réseau 5G Double SIM
OPPO A54 5G 64 Go Noir,89 €,N/A,Réseau 5G
OPPO A57 64 Go Vert,138 €,N/A,"Ecran 6.56"" Réseau 4G Mémoire 64 Go / RAM 4 Go ColorOS 12.1 (basé sur Android 12) Helio G35 Double SIM Couleur Vert"
OPPO A17 64 Go Bleu laqué,"123,56 €",N/A,"Ecran 6.56"" Réseau 4G Mémoire 64 Go / RAM 4 Go ColorOS 12.1 (basé sur Android 12) Helio G35 Double SIM Couleur Bleu laqué"
Oppo Find X2 Lite 5G 8GB/128GB Noir (Moonlight Black) Single SIM,"267,57 €",N/A,Réseau 5G
"OPPO A16 6.52"" HD+ 32GB 3GB Azul","134,79 €",N/A,
OPPO Find X5 Lite 256 Go Bleu,"239,41 €",N/A,"Ecran 6.43"" Réseau 5G Mémoire 256 Go / RAM 8 Go ColorOS 12 (basé sur Android 11) Dimensity 900 Double SIM Couleur Bleu étoilé"
Oppo A96 Blue,"196,22 €",N/A,
Smartphone Oppo A94 5G,200 €,N/A,Réseau 5G
